Position,M_D_YYYY,TIME[HH:mm:ss],CO2[ppm],Temp[C],RH[%]
17817,1/7/2020,10:23:50,942,19.2,50.3
17818,1/7/2020,10:23:55,943,19.2,50.3
17819,1/7/2020,10:24:00,943,19.2,50.3
17820,1/7/2020,10:24:05,942,19.2,50.3
17821,1/7/2020,10:24:10,941,19.2,50.3
17822,1/7/2020,10:24:15,940,19.2,50.3
17823,1/7/2020,10:24:20,939,19.2,50.3
17824,1/7/2020,10:24:25,939,19.2,50.3
17825,1/7/2020,10:24:30,939,19.2,50.3
17826,1/7/2020,10:24:35,939,19.2,50.3
17827,1/7/2020,10:24:40,939,19.2,50.3
17828,1/7/2020,10:24:45,940,19.2,50.3
17829,1/7/2020,10:24:50,940,19.2,50.3
17830,1/7/2020,10:24:55,942,19.2,50.3
17831,1/7/2020,10:25:00,945,19.2,50.3
17832,1/7/2020,10:25:05,946,19.2,50.3
17833,1/7/2020,10:25:10,948,19.2,50.3
17834,1/7/2020,10:25:15,947,19.2,50.3
17835,1/7/2020,10:25:20,945,19.2,50.3
17836,1/7/2020,10:25:25,947,19.2,50.3
17837,1/7/2020,10:25:30,946,19.2,50.3
17838,1/7/2020,10:25:35,946,19.2,50.3
17839,1/7/2020,10:25:40,946,19.2,50.3
17840,1/7/2020,10:25:45,946,19.2,50.3
17841,1/7/2020,10:25:50,945,19.2,50.3
17842,1/7/2020,10:25:55,946,19.2,50.3
17843,1/7/2020,10:26:00,945,19.2,50.3
17844,1/7/2020,10:26:05,945,19.2,50.3
17845,1/7/2020,10:26:10,945,19.2,50.3
17846,1/7/2020,10:26:15,945,19.2,50.3
17847,1/7/2020,10:26:20,945,19.2,50.3
17848,1/7/2020,10:26:25,945,19.2,50.3
17849,1/7/2020,10:26:30,944,19.2,50.3
17850,1/7/2020,10:26:35,943,19.2,50.3
17851,1/7/2020,10:26:40,942,19.2,50.3
17852,1/7/2020,10:26:45,941,19.2,50.3
17853,1/7/2020,10:26:50,941,19.2,50.3
17854,1/7/2020,10:26:55,941,19.2,50.3
17855,1/7/2020,10:27:00,941,19.2,50.3
17856,1/7/2020,10:27:05,941,19.2,50.3
17857,1/7/2020,10:27:10,941,19.2,50.3
17858,1/7/2020,10:27:15,941,19.2,50.3
17859,1/7/2020,10:27:20,941,19.2,50.3
17860,1/7/2020,10:27:25,941,19.2,50.3
17861,1/7/2020,10:27:30,941,19.2,50.3
17862,1/7/2020,10:27:35,941,19.2,50.3
17863,1/7/2020,10:27:40,941,19.2,50.3
17864,1/7/2020,10:27:45,940,19.2,50.3
17865,1/7/2020,10:27:50,941,19.2,50.3
17866,1/7/2020,10:27:55,942,19.2,50.3
17867,1/7/2020,10:28:00,942,19.2,50.3
17868,1/7/2020,10:28:05,942,19.2,50.3
17869,1/7/2020,10:28:10,943,19.2,50.3
17870,1/7/2020,10:28:15,942,19.2,50.3
17871,1/7/2020,10:28:20,942,19.2,50.3
17872,1/7/2020,10:28:25,942,19.2,50.4
17873,1/7/2020,10:28:30,942,19.2,50.4
17874,1/7/2020,10:28:35,943,19.2,50.4
17875,1/7/2020,10:28:40,943,19.2,50.4
17876,1/7/2020,10:28:45,946,19.3,50.4
17877,1/7/2020,10:28:50,956,19.3,50.4
17878,1/7/2020,10:28:55,953,19.3,50.4
17879,1/7/2020,10:29:00,951,19.3,50.4
17880,1/7/2020,10:29:05,949,19.3,50.4
17881,1/7/2020,10:29:10,947,19.3,50.4
17882,1/7/2020,10:29:15,946,19.3,50.4
17883,1/7/2020,10:29:20,945,19.3,50.4
17884,1/7/2020,10:29:25,944,19.3,50.4
17885,1/7/2020,10:29:30,944,19.3,50.4
17886,1/7/2020,10:29:35,948,19.3,50.4
17887,1/7/2020,10:29:40,951,19.3,50.4
17888,1/7/2020,10:29:45,955,19.3,50.4
17889,1/7/2020,10:29:50,958,19.3,50.4
17890,1/7/2020,10:29:55,959,19.3,50.4
17891,1/7/2020,10:30:00,961,19.3,50.4
17892,1/7/2020,10:30:05,961,19.3,50.4
17893,1/7/2020,10:30:10,961,19.3,50.4
17894,1/7/2020,10:30:15,961,19.3,50.4
17895,1/7/2020,10:30:20,961,19.3,50.4
17896,1/7/2020,10:30:25,962,19.3,50.4
17897,1/7/2020,10:30:30,962,19.3,50.4
17898,1/7/2020,10:30:35,963,19.3,50.4
17899,1/7/2020,10:30:40,963,19.3,50.4
17900,1/7/2020,10:30:45,963,19.3,50.4
17901,1/7/2020,10:30:50,963,19.3,50.4
17902,1/7/2020,10:30:55,962,19.3,50.4
17903,1/7/2020,10:31:00,960,19.3,50.4
17904,1/7/2020,10:31:05,959,19.3,50.4
17905,1/7/2020,10:31:10,958,19.3,50.4
17906,1/7/2020,10:31:15,958,19.3,50.4
17907,1/7/2020,10:31:20,957,19.3,50.4
17908,1/7/2020,10:31:25,956,19.3,50.4
17909,1/7/2020,10:31:30,956,19.3,50.4
17910,1/7/2020,10:31:35,957,19.3,50.4
17911,1/7/2020,10:31:40,958,19.3,50.4
17912,1/7/2020,10:31:45,957,19.3,50.4
17913,1/7/2020,10:31:50,957,19.3,50.4
17914,1/7/2020,10:31:55,957,19.3,50.4
17915,1/7/2020,10:32:00,958,19.3,50.4
17916,1/7/2020,10:32:05,958,19.3,50.4
17917,1/7/2020,10:32:10,957,19.3,50.4
17918,1/7/2020,10:32:15,956,19.3,50.4
17919,1/7/2020,10:32:20,956,19.3,50.4
17920,1/7/2020,10:32:25,955,19.3,50.4
17921,1/7/2020,10:32:30,956,19.3,50.4
17922,1/7/2020,10:32:35,957,19.3,50.4
17923,1/7/2020,10:32:40,957,19.3,50.4
17924,1/7/2020,10:32:45,958,19.3,50.4
17925,1/7/2020,10:32:50,958,19.3,50.4
17926,1/7/2020,10:32:55,959,19.3,50.4
17927,1/7/2020,10:33:00,959,19.3,50.4
17928,1/7/2020,10:33:05,960,19.3,50.4
17929,1/7/2020,10:33:10,961,19.3,50.4
17930,1/7/2020,10:33:15,962,19.3,50.4
17931,1/7/2020,10:33:20,962,19.3,50.4
17932,1/7/2020,10:33:25,963,19.3,50.4
17933,1/7/2020,10:33:30,964,19.3,50.4
17934,1/7/2020,10:33:35,963,19.3,50.4
17935,1/7/2020,10:33:40,963,19.3,50.4
17936,1/7/2020,10:33:45,963,19.3,50.4
17937,1/7/2020,10:33:50,963,19.3,50.4
17938,1/7/2020,10:33:55,964,19.3,50.3
17939,1/7/2020,10:34:00,965,19.3,50.3
17940,1/7/2020,10:34:05,982,19.3,50.3
17941,1/7/2020,10:34:10,980,19.3,50.3
17942,1/7/2020,10:34:15,978,19.3,50.3
17943,1/7/2020,10:34:20,975,19.3,50.3
17944,1/7/2020,10:34:25,975,19.3,50.3
17945,1/7/2020,10:34:30,975,19.3,50.3
17946,1/7/2020,10:34:35,978,19.3,50.3
17947,1/7/2020,10:34:40,975,19.3,50.3
17948,1/7/2020,10:34:45,974,19.3,50.4
17949,1/7/2020,10:34:50,972,19.3,50.4
17950,1/7/2020,10:34:55,971,19.3,50.4
17951,1/7/2020,10:35:00,971,19.3,50.4
17952,1/7/2020,10:35:05,965,19.3,50.4
17953,1/7/2020,10:35:10,961,19.3,50.4
17954,1/7/2020,10:35:15,961,19.3,50.4
17955,1/7/2020,10:35:20,961,19.3,50.4
17956,1/7/2020,10:35:25,961,19.3,50.4
17957,1/7/2020,10:35:30,962,19.4,50.4
17958,1/7/2020,10:35:35,963,19.4,50.4
17959,1/7/2020,10:35:40,964,19.4,50.4
17960,1/7/2020,10:35:45,965,19.3,50.4
17961,1/7/2020,10:35:50,983,19.4,50.4
17962,1/7/2020,10:35:55,983,19.3,50.4
17963,1/7/2020,10:36:00,985,19.3,50.4
17964,1/7/2020,10:36:05,984,19.4,50.4
17965,1/7/2020,10:36:10,984,19.4,50.4
17966,1/7/2020,10:36:15,984,19.4,50.4
17967,1/7/2020,10:36:20,983,19.4,50.4
17968,1/7/2020,10:36:25,983,19.4,50.4
17969,1/7/2020,10:36:30,983,19.4,50.5
17970,1/7/2020,10:36:35,983,19.4,50.5
17971,1/7/2020,10:36:40,982,19.4,50.5
17972,1/7/2020,10:36:45,983,19.4,50.5
17973,1/7/2020,10:36:50,985,19.4,50.5
17974,1/7/2020,10:36:55,985,19.4,50.5
17975,1/7/2020,10:37:00,986,19.4,50.5
17976,1/7/2020,10:37:05,985,19.4,50.5
17977,1/7/2020,10:37:10,986,19.4,50.5
17978,1/7/2020,10:37:15,985,19.4,50.5
17979,1/7/2020,10:37:20,988,19.4,50.5
17980,1/7/2020,10:37:25,989,19.4,50.5
17981,1/7/2020,10:37:30,991,19.4,50.5
17982,1/7/2020,10:37:35,992,19.4,50.5
17983,1/7/2020,10:37:40,994,19.4,50.5
17984,1/7/2020,10:37:45,995,19.4,50.5
17985,1/7/2020,10:37:50,995,19.4,50.5
17986,1/7/2020,10:37:55,995,19.4,50.5
17987,1/7/2020,10:38:00,995,19.4,50.6
17988,1/7/2020,10:38:05,995,19.4,50.6
17989,1/7/2020,10:38:10,995,19.4,50.5
17990,1/7/2020,10:38:15,995,19.4,50.5
17991,1/7/2020,10:38:20,995,19.4,50.5
17992,1/7/2020,10:38:25,995,19.4,50.5
17993,1/7/2020,10:38:30,995,19.4,50.5
17994,1/7/2020,10:38:35,995,19.4,50.5
17995,1/7/2020,10:38:40,996,19.4,50.5
17996,1/7/2020,10:38:45,997,19.4,50.5
17997,1/7/2020,10:38:50,997,19.4,50.5
17998,1/7/2020,10:38:55,1015,19.4,50.5
17999,1/7/2020,10:39:00,1015,19.4,50.5
18000,1/7/2020,10:39:05,1015,19.4,50.5
18001,1/7/2020,10:39:10,1015,19.4,50.5
18002,1/7/2020,10:39:15,1015,19.4,50.5
18003,1/7/2020,10:39:20,1015,19.4,50.5
18004,1/7/2020,10:39:25,1015,19.4,50.5
18005,1/7/2020,10:39:30,1015,19.4,50.6
18006,1/7/2020,10:39:35,1015,19.4,50.6
18007,1/7/2020,10:39:40,1015,19.4,50.6
18008,1/7/2020,10:39:45,1005,19.4,50.6
18009,1/7/2020,10:39:50,1005,19.4,50.6
18010,1/7/2020,10:39:55,1000,19.4,50.6
18011,1/7/2020,10:40:00,1000,19.4,50.6
18012,1/7/2020,10:40:05,999,19.4,50.6
18013,1/7/2020,10:40:10,999,19.4,50.6
18014,1/7/2020,10:40:15,998,19.4,50.6
18015,1/7/2020,10:40:20,1000,19.4,50.6
18016,1/7/2020,10:40:25,1000,19.4,50.6
18017,1/7/2020,10:40:30,1005,19.4,50.6
18018,1/7/2020,10:40:35,1010,19.4,50.5
18019,1/7/2020,10:40:40,1015,19.4,50.6
18020,1/7/2020,10:40:45,1015,19.4,50.6
18021,1/7/2020,10:40:50,1015,19.4,50.6
18022,1/7/2020,10:40:55,1015,19.4,50.6
18023,1/7/2020,10:41:00,1015,19.4,50.6
18024,1/7/2020,10:41:05,1015,19.4,50.6
18025,1/7/2020,10:41:10,1015,19.4,50.6
18026,1/7/2020,10:41:15,1015,19.4,50.6
18027,1/7/2020,10:41:20,1015,19.4,50.6
18028,1/7/2020,10:41:25,1015,19.4,50.6
18029,1/7/2020,10:41:30,1015,19.4,50.6
18030,1/7/2020,10:41:35,1015,19.4,50.6
18031,1/7/2020,10:41:40,1015,19.4,50.6
18032,1/7/2020,10:41:45,1015,19.4,50.6
18033,1/7/2020,10:41:50,1020,19.4,50.6
18034,1/7/2020,10:41:55,1020,19.4,50.6
18035,1/7/2020,10:42:00,1020,19.4,50.6
18036,1/7/2020,10:42:05,1020,19.5,50.6
18037,1/7/2020,10:42:10,1020,19.4,50.6
18038,1/7/2020,10:42:15,1020,19.4,50.6
18039,1/7/2020,10:42:20,1020,19.5,50.6
18040,1/7/2020,10:42:25,1020,19.5,50.6
18041,1/7/2020,10:42:30,1020,19.4,50.6
18042,1/7/2020,10:42:35,1020,19.4,50.6
18043,1/7/2020,10:42:40,1020,19.5,50.6
18044,1/7/2020,10:42:45,1020,19.5,50.6
18045,1/7/2020,10:42:50,1020,19.4,50.6
18046,1/7/2020,10:42:55,1020,19.5,50.6
18047,1/7/2020,10:43:00,1025,19.5,50.6
18048,1/7/2020,10:43:05,1025,19.5,50.7
18049,1/7/2020,10:43:10,1025,19.5,50.7
18050,1/7/2020,10:43:15,1030,19.5,50.7
18051,1/7/2020,10:43:20,1030,19.5,50.7
18052,1/7/2020,10:43:25,1035,19.5,50.7
18053,1/7/2020,10:43:30,1035,19.5,50.7
18054,1/7/2020,10:43:35,1035,19.5,50.7
18055,1/7/2020,10:43:40,1035,19.5,50.7
18056,1/7/2020,10:43:45,1035,19.5,50.7
18057,1/7/2020,10:43:50,1035,19.5,50.6
18058,1/7/2020,10:43:55,1035,19.5,50.6
18059,1/7/2020,10:44:00,1035,19.5,50.6
18060,1/7/2020,10:44:05,1035,19.5,50.6
18061,1/7/2020,10:44:10,1035,19.5,50.6
18062,1/7/2020,10:44:15,1035,19.5,50.6
18063,1/7/2020,10:44:20,1035,19.5,50.6
18064,1/7/2020,10:44:25,1035,19.5,50.6
18065,1/7/2020,10:44:30,1035,19.5,50.6
18066,1/7/2020,10:44:35,1035,19.5,50.6
18067,1/7/2020,10:44:40,1035,19.5,50.6
18068,1/7/2020,10:44:45,1035,19.5,50.6
18069,1/7/2020,10:44:50,1035,19.5,50.6
18070,1/7/2020,10:44:55,1030,19.5,50.6
18071,1/7/2020,10:45:00,1030,19.5,50.6
18072,1/7/2020,10:45:05,1030,19.5,50.6
18073,1/7/2020,10:45:10,1030,19.5,50.6
18074,1/7/2020,10:45:15,1030,19.5,50.5
18075,1/7/2020,10:45:20,1030,19.5,50.5
18076,1/7/2020,10:45:25,1035,19.5,50.5
18077,1/7/2020,10:45:30,1035,19.5,50.5
18078,1/7/2020,10:45:35,1050,19.5,50.5
18079,1/7/2020,10:45:40,1050,19.5,50.5
18080,1/7/2020,10:45:45,1045,19.5,50.5
18081,1/7/2020,10:45:50,1045,19.5,50.5
18082,1/7/2020,10:45:55,1045,19.5,50.5
18083,1/7/2020,10:46:00,1045,19.5,50.5
18084,1/7/2020,10:46:05,1025,19.5,50.5
18085,1/7/2020,10:46:10,1025,19.5,50.5
18086,1/7/2020,10:46:15,1025,19.5,50.5
18087,1/7/2020,10:46:20,1025,19.5,50.5
18088,1/7/2020,10:46:25,1025,19.5,50.5
18089,1/7/2020,10:46:30,1025,19.5,50.5
18090,1/7/2020,10:46:35,1025,19.5,50.5
18091,1/7/2020,10:46:40,1030,19.5,50.5
18092,1/7/2020,10:46:45,1030,19.5,50.5
18093,1/7/2020,10:46:50,1030,19.5,50.5
18094,1/7/2020,10:46:55,1030,19.5,50.5
18095,1/7/2020,10:47:00,1030,19.5,50.5
18096,1/7/2020,10:47:05,1030,19.5,50.5
18097,1/7/2020,10:47:10,1030,19.5,50.5
18098,1/7/2020,10:47:15,1030,19.5,50.5
18099,1/7/2020,10:47:20,1020,19.5,50.5
18100,1/7/2020,10:47:25,1020,19.5,50.5
18101,1/7/2020,10:47:30,1025,19.5,50.5
18102,1/7/2020,10:47:35,1025,19.5,50.5
18103,1/7/2020,10:47:40,1025,19.5,50.5
18104,1/7/2020,10:47:45,1030,19.5,50.5
18105,1/7/2020,10:47:50,1030,19.5,50.5
18106,1/7/2020,10:47:55,1030,19.5,50.5
18107,1/7/2020,10:48:00,1030,19.5,50.5
18108,1/7/2020,10:48:05,1030,19.5,50.5
18109,1/7/2020,10:48:10,1030,19.5,50.5
18110,1/7/2020,10:48:15,1030,19.5,50.5
18111,1/7/2020,10:48:20,1030,19.5,50.5
18112,1/7/2020,10:48:25,1030,19.5,50.5
18113,1/7/2020,10:48:30,1030,19.5,50.5
18114,1/7/2020,10:48:35,1030,19.5,50.5
18115,1/7/2020,10:48:40,1030,19.5,50.5
18116,1/7/2020,10:48:45,1030,19.5,50.5
18117,1/7/2020,10:48:50,1030,19.5,50.5
18118,1/7/2020,10:48:55,1030,19.5,50.5
18119,1/7/2020,10:49:00,1030,19.5,50.5
18120,1/7/2020,10:49:05,1035,19.5,50.6
18121,1/7/2020,10:49:10,1035,19.5,50.6
18122,1/7/2020,10:49:15,1035,19.5,50.6
18123,1/7/2020,10:49:20,1035,19.5,50.6
18124,1/7/2020,10:49:25,1040,19.5,50.6
18125,1/7/2020,10:49:30,1040,19.5,50.6
18126,1/7/2020,10:49:35,1040,19.5,50.6
18127,1/7/2020,10:49:40,1040,19.5,50.6
18128,1/7/2020,10:49:45,1040,19.5,50.6
18129,1/7/2020,10:49:50,1040,19.5,50.6
18130,1/7/2020,10:49:55,1040,19.5,50.6
18131,1/7/2020,10:50:00,1040,19.5,50.6
18132,1/7/2020,10:50:05,1040,19.5,50.6
18133,1/7/2020,10:50:10,1040,19.5,50.6
18134,1/7/2020,10:50:15,1040,19.5,50.6
18135,1/7/2020,10:50:20,1040,19.5,50.6
18136,1/7/2020,10:50:25,1025,19.5,50.6
18137,1/7/2020,10:50:30,1025,19.5,50.6
18138,1/7/2020,10:50:35,1030,19.5,50.6
18139,1/7/2020,10:50:40,1030,19.5,50.6
18140,1/7/2020,10:50:45,1030,19.5,50.6
18141,1/7/2020,10:50:50,1035,19.5,50.6
18142,1/7/2020,10:50:55,1035,19.5,50.6
18143,1/7/2020,10:51:00,1035,19.5,50.6
18144,1/7/2020,10:51:05,1035,19.5,50.6
18145,1/7/2020,10:51:10,1040,19.5,50.6
18146,1/7/2020,10:51:15,1040,19.5,50.6
18147,1/7/2020,10:51:20,1040,19.5,50.6
18148,1/7/2020,10:51:25,1040,19.5,50.6
18149,1/7/2020,10:51:30,1040,19.5,50.6
18150,1/7/2020,10:51:35,1040,19.5,50.6
18151,1/7/2020,10:51:40,1040,19.5,50.6
18152,1/7/2020,10:51:45,1045,19.5,50.6
18153,1/7/2020,10:51:50,1045,19.5,50.6
18154,1/7/2020,10:51:55,1040,19.5,50.5
18155,1/7/2020,10:52:00,1040,19.5,50.5
18156,1/7/2020,10:52:05,1040,19.5,50.5
18157,1/7/2020,10:52:10,1040,19.5,50.6
18158,1/7/2020,10:52:15,1040,19.5,50.6
18159,1/7/2020,10:52:20,1040,19.5,50.6
18160,1/7/2020,10:52:25,1040,19.5,50.6
18161,1/7/2020,10:52:30,1040,19.5,50.6
18162,1/7/2020,10:52:35,1040,19.5,50.6
18163,1/7/2020,10:52:40,1040,19.5,50.6
18164,1/7/2020,10:52:45,1040,19.5,50.6
18165,1/7/2020,10:52:50,1040,19.5,50.6
18166,1/7/2020,10:52:55,1040,19.5,50.6
18167,1/7/2020,10:53:00,1040,19.5,50.6
18168,1/7/2020,10:53:05,1040,19.5,50.6
18169,1/7/2020,10:53:10,1040,19.5,50.6
18170,1/7/2020,10:53:15,1040,19.5,50.6
18171,1/7/2020,10:53:20,1035,19.5,50.7
18172,1/7/2020,10:53:25,1035,19.5,50.7
18173,1/7/2020,10:53:30,1035,19.5,50.7
18174,1/7/2020,10:53:35,1035,19.5,50.7
18175,1/7/2020,10:53:40,1035,19.5,50.7
18176,1/7/2020,10:53:45,1035,19.5,50.7
18177,1/7/2020,10:53:50,1035,19.5,50.7
18178,1/7/2020,10:53:55,1035,19.5,50.7
18179,1/7/2020,10:54:00,1035,19.5,50.7
18180,1/7/2020,10:54:05,1040,19.5,50.7
18181,1/7/2020,10:54:10,1040,19.5,50.7
18182,1/7/2020,10:54:15,1040,19.5,50.7
18183,1/7/2020,10:54:20,1040,19.5,50.7
18184,1/7/2020,10:54:25,1045,19.5,50.7
18185,1/7/2020,10:54:30,1045,19.5,50.7
18186,1/7/2020,10:54:35,1045,19.5,50.7
18187,1/7/2020,10:54:40,1050,19.5,50.7
18188,1/7/2020,10:54:45,1050,19.5,50.7
18189,1/7/2020,10:54:50,1050,19.5,50.7
18190,1/7/2020,10:54:55,1055,19.5,50.7
18191,1/7/2020,10:55:00,1055,19.5,50.7
18192,1/7/2020,10:55:05,1055,19.5,50.7
18193,1/7/2020,10:55:10,1055,19.5,50.7
18194,1/7/2020,10:55:15,1060,19.5,50.7
18195,1/7/2020,10:55:20,1060,19.5,50.7
18196,1/7/2020,10:55:25,1060,19.5,50.7
18197,1/7/2020,10:55:30,1060,19.5,50.7
18198,1/7/2020,10:55:35,1055,19.5,50.8
18199,1/7/2020,10:55:40,1055,19.5,50.8
18200,1/7/2020,10:55:45,1055,19.5,50.8
18201,1/7/2020,10:55:50,1055,19.5,50.7
18202,1/7/2020,10:55:55,1055,19.5,50.7
18203,1/7/2020,10:56:00,1055,19.5,50.7
18204,1/7/2020,10:56:05,1055,19.5,50.7
18205,1/7/2020,10:56:10,1055,19.5,50.7
18206,1/7/2020,10:56:15,1055,19.5,50.7
18207,1/7/2020,10:56:20,1055,19.5,50.7
18208,1/7/2020,10:56:25,1060,19.5,50.7
18209,1/7/2020,10:56:30,1060,19.5,50.7
18210,1/7/2020,10:56:35,1060,19.5,50.8
18211,1/7/2020,10:56:40,1060,19.5,50.8
18212,1/7/2020,10:56:45,1060,19.5,50.8
18213,1/7/2020,10:56:50,1060,19.5,50.8
18214,1/7/2020,10:56:55,1060,19.5,50.8
18215,1/7/2020,10:57:00,1060,19.5,50.8
18216,1/7/2020,10:57:05,1060,19.5,50.8
18217,1/7/2020,10:57:10,1060,19.5,50.8
18218,1/7/2020,10:57:15,1060,19.5,50.8
18219,1/7/2020,10:57:20,1060,19.5,50.8
18220,1/7/2020,10:57:25,1060,19.5,50.8
18221,1/7/2020,10:57:30,1060,19.5,50.8
18222,1/7/2020,10:57:35,1060,19.5,50.8
18223,1/7/2020,10:57:40,1060,19.5,50.8
18224,1/7/2020,10:57:45,1065,19.5,50.8
18225,1/7/2020,10:57:50,1065,19.5,50.8
18226,1/7/2020,10:57:55,1065,19.5,50.8
18227,1/7/2020,10:58:00,1065,19.5,50.8
18228,1/7/2020,10:58:05,1065,19.5,50.8
18229,1/7/2020,10:58:10,1065,19.5,50.8
18230,1/7/2020,10:58:15,1065,19.5,50.8
18231,1/7/2020,10:58:20,1065,19.5,50.8
18232,1/7/2020,10:58:25,1065,19.5,50.7
18233,1/7/2020,10:58:30,1065,19.5,50.7
18234,1/7/2020,10:58:35,1065,19.5,50.7
18235,1/7/2020,10:58:40,1065,19.5,50.7
18236,1/7/2020,10:58:45,1065,19.5,50.7
18237,1/7/2020,10:58:50,1065,19.5,50.7
18238,1/7/2020,10:58:55,1065,19.5,50.7
18239,1/7/2020,10:59:00,1065,19.5,50.7
18240,1/7/2020,10:59:05,1065,19.5,50.7
18241,1/7/2020,10:59:10,1065,19.5,50.7
18242,1/7/2020,10:59:15,1065,19.5,50.7
18243,1/7/2020,10:59:20,1065,19.5,50.7
18244,1/7/2020,10:59:25,1065,19.5,50.7
18245,1/7/2020,10:59:30,1065,19.5,50.7
18246,1/7/2020,10:59:35,1065,19.5,50.7
18247,1/7/2020,10:59:40,1065,19.5,50.7
18248,1/7/2020,10:59:45,1060,19.5,50.7
18249,1/7/2020,10:59:50,1045,19.5,50.7
18250,1/7/2020,10:59:55,1045,19.5,50.7
18251,1/7/2020,11:00:00,1045,19.5,50.8
18252,1/7/2020,11:00:05,1045,19.5,50.7
18253,1/7/2020,11:00:10,1050,19.5,50.8
18254,1/7/2020,11:00:15,1055,19.5,50.8
18255,1/7/2020,11:00:20,1055,19.5,50.8
18256,1/7/2020,11:00:25,1055,19.5,50.8
18257,1/7/2020,11:00:30,1055,19.5,50.8
18258,1/7/2020,11:00:35,1055,19.5,50.8
18259,1/7/2020,11:00:40,1055,19.5,50.8
18260,1/7/2020,11:00:45,1055,19.5,50.8
18261,1/7/2020,11:00:50,1055,19.5,50.8
18262,1/7/2020,11:00:55,1055,19.5,50.8
18263,1/7/2020,11:01:00,1060,19.5,50.8
18264,1/7/2020,11:01:05,1075,19.5,50.8
18265,1/7/2020,11:01:10,1075,19.5,50.8
18266,1/7/2020,11:01:15,1075,19.5,50.8
18267,1/7/2020,11:01:20,1075,19.5,50.8
18268,1/7/2020,11:01:25,1070,19.5,50.8
18269,1/7/2020,11:01:30,1070,19.5,50.8
18270,1/7/2020,11:01:35,1070,19.5,50.8
18271,1/7/2020,11:01:40,1070,19.5,50.8
18272,1/7/2020,11:01:45,1070,19.5,50.8
18273,1/7/2020,11:01:50,1070,19.5,50.8
18274,1/7/2020,11:01:55,1070,19.5,50.8
18275,1/7/2020,11:02:00,1070,19.5,50.8
18276,1/7/2020,11:02:05,1070,19.5,50.8
18277,1/7/2020,11:02:10,1070,19.5,50.8
18278,1/7/2020,11:02:15,1070,19.5,50.8
18279,1/7/2020,11:02:20,1070,19.5,50.8
18280,1/7/2020,11:02:25,1075,19.5,50.8
18281,1/7/2020,11:02:30,1075,19.5,50.8
18282,1/7/2020,11:02:35,1075,19.5,50.9
18283,1/7/2020,11:02:40,1075,19.5,50.9
18284,1/7/2020,11:02:45,1075,19.5,50.9
18285,1/7/2020,11:02:50,1070,19.5,50.9
18286,1/7/2020,11:02:55,1070,19.5,50.9
18287,1/7/2020,11:03:00,1070,19.5,50.9
18288,1/7/2020,11:03:05,1070,19.5,50.9
18289,1/7/2020,11:03:10,1070,19.5,50.9
18290,1/7/2020,11:03:15,1070,19.5,50.9
18291,1/7/2020,11:03:20,1070,19.5,50.9
18292,1/7/2020,11:03:25,1070,19.5,50.9
18293,1/7/2020,11:03:30,1070,19.5,50.9
18294,1/7/2020,11:03:35,1070,19.5,50.9
18295,1/7/2020,11:03:40,1070,19.5,50.9
18296,1/7/2020,11:03:45,1070,19.5,50.9
18297,1/7/2020,11:03:50,1070,19.5,50.9
18298,1/7/2020,11:03:55,1070,19.5,50.9
18299,1/7/2020,11:04:00,1070,19.5,50.9
18300,1/7/2020,11:04:05,1070,19.5,50.9
18301,1/7/2020,11:04:10,1070,19.5,50.9
18302,1/7/2020,11:04:15,1070,19.5,50.9
18303,1/7/2020,11:04:20,1065,19.5,50.9
18304,1/7/2020,11:04:25,1065,19.5,50.9
18305,1/7/2020,11:04:30,1065,19.5,50.9
18306,1/7/2020,11:04:35,1065,19.5,50.9
18307,1/7/2020,11:04:40,1065,19.5,50.9
18308,1/7/2020,11:04:45,1065,19.5,50.9
18309,1/7/2020,11:04:50,1065,19.5,50.9
18310,1/7/2020,11:04:55,1070,19.5,50.9
18311,1/7/2020,11:05:00,1070,19.5,50.9
18312,1/7/2020,11:05:05,1070,19.5,50.9
18313,1/7/2020,11:05:10,1075,19.5,50.9
18314,1/7/2020,11:05:15,1075,19.5,50.9
18315,1/7/2020,11:05:20,1075,19.5,50.9
18316,1/7/2020,11:05:25,1075,19.5,50.9
18317,1/7/2020,11:05:30,1075,19.5,50.9
18318,1/7/2020,11:05:35,1075,19.5,50.9
18319,1/7/2020,11:05:40,1075,19.5,50.9
18320,1/7/2020,11:05:45,1070,19.5,50.9
18321,1/7/2020,11:05:50,1070,19.5,50.9
18322,1/7/2020,11:05:55,1070,19.5,50.9
18323,1/7/2020,11:06:00,1070,19.5,50.9
18324,1/7/2020,11:06:05,1065,19.5,50.9
18325,1/7/2020,11:06:10,1070,19.5,50.9
18326,1/7/2020,11:06:15,1070,19.5,50.9
18327,1/7/2020,11:06:20,1070,19.5,50.9
18328,1/7/2020,11:06:25,1070,19.5,50.9
18329,1/7/2020,11:06:30,1070,19.5,50.9
18330,1/7/2020,11:06:35,1070,19.5,50.9
18331,1/7/2020,11:06:40,1075,19.5,50.9
18332,1/7/2020,11:06:45,1075,19.5,50.9
18333,1/7/2020,11:06:50,1075,19.5,50.9
18334,1/7/2020,11:06:55,1080,19.5,51.0
18335,1/7/2020,11:07:00,1080,19.5,51.0
18336,1/7/2020,11:07:05,1080,19.5,51.0
18337,1/7/2020,11:07:10,1080,19.5,51.0
18338,1/7/2020,11:07:15,1080,19.5,51.0
18339,1/7/2020,11:07:20,1080,19.5,51.0
